x/c,z/c,Cp
0.23208307226498923,-0.05886100480953852,104.45245140663805
0.23208307226498923,0.05886100480953852,102.92521403853242
0.23369979361693063,-0.058918108542760216,104.45245140663805
0.23369979361693063,0.058918108542760216,102.92521403853242
0.23695938289165497,-0.05902833739916483,104.44586960911623
0.23695938289165497,0.05902833739916483,102.94281160100425
0.23860225081443787,-0.05908146252234777,104.44586960911623
0.23860225081443787,0.05908146252234777,102.94281160100425
0.24274925142526627,-0.05920810066163539,104.4393203544746
0.24274925142526627,0.05920810066163539,102.96008373467401
0.2469497720400492,-0.05932644257942835,104.43319415727566
0.2469497720400492,0.05932644257942835,102.97736400406383
0.2486461599667867,-0.059371271481116615,104.43319415727566
0.2486461599667867,0.059371271481116615,102.97736400406383
0.25206632415453595,-0.05945661291480065,104.42669371695436
0.25206632415453595,0.05945661291480065,102.99450596621277
0.25379010041554767,-0.059497125446796424,104.42669371695436
0.25379010041554767,0.059497125446796424,102.99450596621277
0.25726546843846637,-0.059573764602343246,104.42050243399501
0.25726546843846637,0.059573764602343246,103.01150962112082
0.25901706020037335,-0.059609891225894295,104.42050243399501
0.25901706020037335,0.059609891225894295,103.01150962112082
0.2625484764575958,-0.05967759961883227,104.41473420847835
0.2625484764575958,0.05967759961883227,103.02892006203147
0.2643283009529114,-0.0597091813882192,104.41473420847835
0.2643283009529114,0.0597091813882192,103.02892006203147
0.26791664958000183,-0.059767757852872215,104.40899039012186
0.26791664958000183,0.059767757852872215,103.04549252377679
0.26972517371177673,-0.0597947525481383,104.40899039012186
0.26972517371177673,0.0597947525481383,103.04549252377679
0.2733713487784068,-0.05984402323762575,104.40328725036561
0.2733713487784068,0.05984402323762575,103.0622683785234
0.2752089997132619,-0.05986629923184713,104.40328725036561
0.2752089997132619,0.05986629923184713,103.0622683785234
0.2789138853549957,-0.059906002134084695,104.39764106064973
0.2789138853549957,0.059906002134084695,103.07940220495229
0.2807811200618744,-0.05992342904210091,104.39764106064973
0.2807811200618744,0.05992342904210091,103.07940220495229
0.284545640150706,-0.05995331207911173,104.39230402829581
0.284545640150706,0.05995331207911173,103.09603161673797
0.2864429255326589,-0.05996576820810636,104.39230402829581
0.2864429255326589,0.05996576820810636,103.09603161673797
0.29026801387468976,-0.05998561531305313,104.38707276030257
0.29026801387468976,0.05998561531305313,103.11236814260178
0.29219581683476764,-0.05999300628900528,104.38707276030257
0.29219581683476764,0.05999300628900528,103.11236814260178
0.2960824171702067,-0.06000261008739471,104.38202047815047
0.2960824171702067,0.06000261008739471,103.12925789742913
0.2980412145455678,-0.060004822909832,104.38202047815047
0.2980412145455678,0.060004822909832,103.12925789742913
0.3014647364616394,-0.06000528732935587,104.37751328924182
0.3014647364616394,0.06000528732935587,103.14377202200136
0.30292946100234985,-0.060003538926442467,104.37751328924182
0.30292946100234985,0.060003538926442467,103.14377202200136
0.30659127235412603,-0.05999482981860637,104.37397425101932
0.30659127235412603,0.05999482981860637,103.15582102339793
0.3102530638376872,-0.059980435917774834,104.3705572485976
0.3102530638376872,0.059980435917774834,103.16775612471378
0.3117177685101827,-0.059973002721865974,104.3705572485976
0.3117177685101827,0.059973002721865974,103.16775612471378
0.3146471679210663,-0.059955375889937074,104.3671727890561
0.3146471679210663,0.059955375889937074,103.17944715442806
0.31611186265945435,-0.05994518225391706,104.3671727890561
0.31611186265945435,0.05994518225391706,103.17944715442806
0.31904123226801556,-0.05992209414641062,104.3638371438349
0.31904123226801556,0.05992209414641062,103.19099174118145
0.32050590713818866,-0.05990919967492422,104.3638371438349
0.32050590713818866,0.05990919967492422,103.19099174118145
0.3234352270762126,-0.059880747149388,104.36059912725433
0.3234352270762126,0.059880747149388,103.2023166634934
0.3248998721440633,-0.05986518909533819,104.36059912725433
0.3248998721440633,0.05986518909533819,103.2023166634934
0.32856144011020666,-0.059822369366884225,104.35749941791462
0.32856144011020666,0.059822369366884225,103.21346259996425
0.33222294847170514,-0.05977436155080795,104.35431021565437
0.33222294847170514,0.05977436155080795,103.22471430079575
0.3336875339349111,-0.05975361540913582,104.35431021565437
0.3336875339349111,0.05975361540913582,103.22471430079575
0.3366166651248932,-0.0597095862030983,104.3514057635959
0.3366166651248932,0.0597095862030983,103.23577074434601
0.3380812108516693,-0.05968630313873292,104.3514057635959
0.3380812108516693,0.05968630313873292,103.23577074434601
0.3410102625687917,-0.059637279560168587,104.34860707589812
0.3410102625687917,0.059637279560168587,103.24677837357596
0.342474768559138,-0.05961153904596964,104.34860707589812
0.342474768559138,0.05961153904596964,103.24677837357596
0.3454037308692932,-0.059557609260082245,104.34574330243991
0.3454037308692932,0.059557609260082245,103.25750125260411
0.3468681871891022,-0.059529419988393784,104.34574330243991
0.3468681871891022,0.059529419988393784,103.25750125260411
0.3505292534828186,-0.05945535935461521,104.3431886863437
0.3505292534828186,0.05945535935461521,103.26797192431066
0.3541902204354604,-0.05937654276688894,104.34051203444668
0.3541902204354604,0.05937654276688894,103.27829615305626
0.35565457741419476,-0.05934359754125277,104.34051203444668
0.35565457741419476,0.05934359754125277,103.27829615305626
0.3585832417011261,-0.059275406102339424,104.3377947039494
0.3585832417011261,0.059275406102339424,103.28870987472244
0.3600475490093231,-0.05924015988906225,104.3377947039494
0.3600475490093231,0.05924015988906225,103.28870987472244
0.36297610402107233,-0.059167373925447464,104.33537839509405
0.36297610402107233,0.059167373925447464,103.29878189614644
0.3644403517246246,-0.059129834175109856,104.33537839509405
0.3644403517246246,0.059129834175109856,103.29878189614644
0.36736879746119183,-0.05905253564318021,104.33309225775952
0.36736879746119183,0.05905253564318021,103.30880510325015
0.36883299549420673,-0.05901277686158816,104.33309225775952
0.36883299549420673,0.05901277686158816,103.30880510325015
0.37249337136745453,-0.05891007743775844,104.3308712061854
0.37249337136745453,0.05891007743775844,103.31906424623533
0.3761536180973053,-0.05880297472079595,104.32856879741078
0.3761536180973053,0.05880297472079595,103.32889219605781
0.3776176869869232,-0.058758812646071114,104.32856879741078
0.3776176869869232,0.058758812646071114,103.32889219605781
0.3805457552274068,-0.058668382465839386,104.3263070672364
0.3805457552274068,0.058668382465839386,103.33867946728
0.3820097545782725,-0.05862211436033249,104.3263070672364
0.3820097545782725,0.05862211436033249,103.33867946728
0.38493768374125165,-0.0585274671514829,104.32422432290316
0.38493768374125165,0.0585274671514829,103.3481982597405
0.38640161355336505,-0.058479088048140206,104.32422432290316
0.38640161355336505,0.058479088048140206,103.3481982597405
0.3893294036388397,-0.058380285898844406,104.3219788641689
0.3893294036388397,0.058380285898844406,103.35772518792103
0.3907932639122009,-0.05832986285289129,104.3219788641689
0.3907932639122009,0.05832986285289129,103.35772518792103
0.3944528102874756,-0.058200754225254066,104.31994493415597
0.3944528102874756,0.058200754225254066,103.36743110194271
0.3981122076511383,-0.05806758378942808,104.31795981846335
0.3981122076511383,0.05806758378942808,103.37660005844099
0.3995759189128876,-0.058013098935286195,104.31795981846335
0.3995759189128876,0.058013098935286195,103.37660005844099
0.40250327189763385,-0.057902190834283836,104.3162675886926
0.40250327189763385,0.057902190834283836,103.38577715065931
0.4039669136206309,-0.057845767587423325,104.3162675886926
0.4039669136206309,0.057845767587423325,103.38577715065931
0.4068941275278727,-0.057730949173370995,104.31440450880076
0.4068941275278727,0.057730949173370995,103.39491356427736
0.40835769971211744,-0.057672554006179176,104.31440450880076
0.40835769971211744,0.057672554006179176,103.39491356427736
0.41128475467363995,-0.05755387991666794,104.31253329318886
0.41128475467363995,0.05755387991666794,103.4039360778147
0.41274823745091754,-0.05749360099434852,104.31253329318886
0.41274823745091754,0.05749360099434852,103.4039360778147
0.41640684008598333,-0.05734006315469741,104.3107597062176
0.41640684008598333,0.05734006315469741,103.41301554139241
0.42006529370943707,-0.05718279381593069,104.30881526912523
0.42006529370943707,0.05718279381593069,103.42189974768887
0.42152862747510267,-0.057118783394495644,104.30881526912523
0.42152862747510267,0.057118783394495644,103.42189974768887
0.424455205599467,-0.05698894212643305,104.30726948231542
0.424455205599467,0.05698894212643305,103.43067818962466
0.42591844995816547,-0.056923111279805504,104.30726948231542
0.42591844995816547,0.056923111279805504,103.43067818962466
0.4288448592027028,-0.05678963412841161,104.3058701384665
0.4288448592027028,0.05678963412841161,103.43967629600183
0.4303080240885417,-0.05672198782364527,104.3058701384665
0.4303080240885417,0.05672198782364527,103.43967629600183
0.4332342743873596,-0.056584954261779785,104.30439757313717
