x/c,y/c,z/c,tau_w_Pa,tau_x_Pa,tau_y_Pa,tau_z_Pa,Cf,surface_area_m2
0.008911365953584513,0.033333333830038704,0.016121249956389267,7.004345768434917,-5.27782107253509,-4.0103010375735486e-18,-4.604939127729778,0.005954392431523526,0.00011744300705652443
0.009512955943743387,-0.033333333830038704,0.01663205213844776,6.884831658511451,-5.306723386543865,-4.107010538357699e-18,-4.386296144214381,0.005852793519203187,0.00011933670360440248
0.009512955943743387,0.033333333830038704,-0.01663205213844776,1.2389729801944371,0.954981503602269,5.108301508084748e-18,-0.7893442680031536,0.0010532505932785109,0.00011933670360440248
0.009819565651317438,-0.033333333830038704,-0.016885481774806976,1.2389729801944371,0.954981503602269,5.108301508084748e-18,-0.7893442680031536,0.0010532505932785109,0.00011933670360440248
0.009819565651317438,0.033333333830038704,0.016885481774806976,6.884831658511451,-5.306723386543865,-4.107010538357699e-18,-4.386296144214381,0.005852793519203187,0.00011933670360440248
0.01044405127565066,-0.033333333830038704,0.017388533800840378,6.755165037693436,-5.312824437693831,-2.0569094379319924e-18,-4.17206797412494,0.0057425639601343835,0.00012125213263092889
0.01044405127565066,0.033333333830038704,-0.017388533800840378,1.0443954085130205,0.8213995391677089,2.5582986822432943e-18,-0.6450306708817453,0.0008878402525461552,0.00012125213263092889
0.010761927192409834,-0.033333333830038704,-0.017638156190514565,1.0443954085130205,0.8213995391677089,2.5582986822432943e-18,-0.6450306708817453,0.0008878402525461552,0.00012125213263092889
0.010761927192409834,0.033333333830038704,0.017638156190514565,6.755165037693436,-5.312824437693831,-2.0569094379319924e-18,-4.17206797412494,0.0057425639601343835,0.00012125213263092889
0.011408679808179537,-0.033333333830038704,0.01813369741042455,6.614172985939504,-5.297043832561192,-4.099473894171454e-18,-3.960885118740171,0.0056227066553091575,0.00012319592660397315
0.011408679808179537,0.033333333830038704,-0.01813369741042455,0.859183399562825,0.6880878588098734,5.101202861202729e-18,-0.514520371455569,0.0007303915741427857,0.00012319592660397315
0.01173755650719007,-0.033333333830038704,-0.01837961624066035,0.859183399562825,0.6880878588098734,5.101202861202729e-18,-0.514520371455569,0.0007303915741427857,0.00012319592660397315
0.01173755650719007,0.033333333830038704,0.01837961624066035,6.614172985939504,-5.297043832561192,-4.099473894171454e-18,-3.960885118740171,0.0056227066553091575,0.00012319592660397315
0.01240607164800167,-0.033333333830038704,0.01886790059506893,6.4609823431218905,-5.259226166773578,-2.0198364746675575e-18,-3.7529765473363854,0.005492479331540526,0.00012517419513643658
0.01240607164800167,0.033333333830038704,-0.01886790059506893,0.6832108238424411,0.5561321872362394,2.544162946226466e-18,-0.3968551626668141,0.00058079733541358,0.00012517419513643658
0.012745710089802742,-0.033333333830038704,-0.019110266119241714,0.6832108238424411,0.5561321872362394,2.544162946226466e-18,-0.3968551626668141,0.00058079733541358,0.00012517419513643658
0.012745710089802742,0.033333333830038704,0.019110266119241714,6.4609823431218905,-5.259226166773578,-2.0198364746675575e-18,-3.7529765473363854,0.005492479331540526,0.00012517419513643658
0.013435569281379381,-0.033333333830038704,0.019591578592856724,6.294577094791773,-5.1996452838579685,-2.0692296003922068e-18,-3.547589283489679,0.005351018275222051,0.00012719088065591566
0.013435569281379381,0.033333333830038704,-0.019591578592856724,0.5160581482707263,0.42629064295241953,2.534902685118329e-18,-0.2908475547908622,0.0004387008914004343,0.00012719088065591566
0.013785790031154951,-0.033333333830038704,-0.019830525542298954,0.5160581482707263,0.42629064295241953,2.534902685118329e-18,-0.2908475547908622,0.0004387008914004343,0.00012719088065591566
0.013785790031154951,0.033333333830038704,0.019830525542298954,6.294577094791773,-5.1996452838579685,-2.0692296003922068e-18,-3.547589283489679,0.005351018275222051,0.00012719088065591566
0.014496592183907827,-0.033333333830038704,0.020305170988043148,6.113623149375079,-5.117347524588975,0.0,-3.3450175373468456,0.0051971893754696845,0.00012923446188085126
