x/c,z/c,Cf
0.3454037308692932,-0.059557609260082245,0.0021364348309762444
0.3454037308692932,0.059557609260082245,0.002485537802267555
0.3468681871891022,-0.059529419988393784,0.0021364348309762444
0.3468681871891022,0.059529419988393784,0.002485537802267555
0.3505292534828186,-0.05945535935461521,0.002136013176375157
0.3505292534828186,0.05945535935461521,0.002472477347837517
0.3541902204354604,-0.05937654276688894,0.002135162362630096
0.3541902204354604,0.05937654276688894,0.002459888560308635
0.35565457741419476,-0.05934359754125277,0.002135162362630096
0.35565457741419476,0.05934359754125277,0.002459888560308635
0.3585832417011261,-0.059275406102339424,0.0021343200877612166
0.3585832417011261,0.059275406102339424,0.0024470203856947945
0.3600475490093231,-0.05924015988906225,0.0021343200877612166
0.3600475490093231,0.05924015988906225,0.0024470203856947945
0.36297610402107233,-0.059167373925447464,0.002133575886178895
0.36297610402107233,0.059167373925447464,0.002434249624320254
0.3644403517246246,-0.059129834175109856,0.002133575886178895
0.3644403517246246,0.059129834175109856,0.002434249624320254
0.36736879746119183,-0.05905253564318021,0.002132382692560503
0.36736879746119183,0.05905253564318021,0.002421742769275618
0.36883299549420673,-0.05901277686158816,0.002132382692560503
0.36883299549420673,0.05901277686158816,0.002421742769275618
0.37249337136745453,-0.05891007743775844,0.0021314399422085687
0.37249337136745453,0.05891007743775844,0.002409454228868391
0.3761536180973053,-0.05880297472079595,0.002130278293624965
0.3761536180973053,0.05880297472079595,0.002396754391074497
0.3776176869869232,-0.058758812646071114,0.002130278293624965
0.3776176869869232,0.058758812646071114,0.002396754391074497
0.3805457552274068,-0.058668382465839386,0.0021291787631350172
0.3805457552274068,0.058668382465839386,0.0023847865611681127
0.3820097545782725,-0.05862211436033249,0.0021291787631350172
0.3820097545782725,0.05862211436033249,0.0023847865611681127
0.38493768374125165,-0.0585274671514829,0.0021275671783136333
0.38493768374125165,0.0585274671514829,0.0023725439665237074
0.38640161355336505,-0.058479088048140206,0.0021275671783136333
0.38640161355336505,0.058479088048140206,0.0023725439665237074
0.3893294036388397,-0.058380285898844406,0.002125947413932936
0.3893294036388397,0.058380285898844406,0.0023607350512352284
0.3907932639122009,-0.05832986285289129,0.002125947413932936
0.3907932639122009,0.05832986285289129,0.0023607350512352284
0.3944528102874756,-0.058200754225254066,0.0021243151289278535
0.3944528102874756,0.058200754225254066,0.0023488327218047214
0.3981122076511383,-0.05806758378942808,0.0021227331349287647
0.3981122076511383,0.05806758378942808,0.0023367978061696612
0.3995759189128876,-0.058013098935286195,0.0021227331349287647
0.3995759189128876,0.058013098935286195,0.0023367978061696612
0.40250327189763385,-0.057902190834283836,0.0021212526619018507
0.40250327189763385,0.057902190834283836,0.0023253135579161424
0.4039669136206309,-0.057845767587423325,0.0021212526619018507
0.4039669136206309,0.057845767587423325,0.0023253135579161424
0.4068941275278727,-0.057730949173370995,0.0021193174779954565
0.4068941275278727,0.057730949173370995,0.002313697022345732
0.40835769971211744,-0.057672554006179176,0.0021193174779954565
0.40835769971211744,0.057672554006179176,0.002313697022345732
0.41128475467363995,-0.05755387991666794,0.002117793285895001
0.41128475467363995,0.05755387991666794,0.0023021503096502384
0.41274823745091754,-0.05749360099434852,0.002117793285895001
0.41274823745091754,0.05749360099434852,0.0023021503096502384
0.41640684008598333,-0.05734006315469741,0.002115856197019752
0.41640684008598333,0.05734006315469741,0.002290723083459395
0.42006529370943707,-0.05718279381593069,0.0021142827447081444
0.42006529370943707,0.05718279381593069,0.002279368423488383
0.42152862747510267,-0.057118783394495644,0.0021142827447081444
0.42152862747510267,0.057118783394495644,0.002279368423488383
0.424455205599467,-0.05698894212643305,0.0021123334707797404
0.424455205599467,0.05698894212643305,0.002268138822270133
0.42591844995816547,-0.056923111279805504,0.0021123334707797404
0.42591844995816547,0.056923111279805504,0.002268138822270133
0.4288448592027028,-0.05678963412841161,0.0021103493118072645
0.4288448592027028,0.05678963412841161,0.002256973529117204
0.4303080240885417,-0.05672198782364527,0.0021103493118072645
0.4303080240885417,0.05672198782364527,0.002256973529117204
0.4332342743873596,-0.056584954261779785,0.002108488712421711
0.4332342743873596,0.056584954261779785,0.0022460664021857805
0.43469735980033875,-0.056515567004680634,0.002108488712421711
0.43469735980033875,0.056515567004680634,0.0022460664021857805
0.438354954123497,-0.0563394520431757,0.0021064014307356138
0.438354954123497,0.0563394520431757,0.0022353724337692833
0.4420123795668285,-0.05615986262758573,0.0021045369711047623
0.4420123795668285,0.05615986262758573,0.002224914663047461
0.44347529609998065,-0.05608700091640154,0.0021045369711047623
0.44347529609998065,0.05608700091640154,0.002224914663047461
0.44640103975931805,-0.055939568827549614,0.002102285932099959
0.44640103975931805,0.055939568827549614,0.0022141873298985974
0.44786386688550317,-0.055864998449881874,0.002102285932099959
0.44786386688550317,0.055864998449881874,0.0022141873298985974
0.45078944166501367,-0.055714202423890434,0.0021003771981863055
0.45078944166501367,0.055714202423890434,0.0022035728955830934
0.45225218931833905,-0.055637976775566735,0.0021003771981863055
0.45225218931833905,0.055637976775566735,0.0022035728955830934
0.45517759521802265,-0.05548389876882235,0.0020982946562321247
0.45517759521802265,0.05548389876882235,0.002193358686756326
0.4566402534643809,-0.055406046410401665,0.0020982946562321247
0.4566402534643809,0.055406046410401665,0.002193358686756326
0.46029676496982574,-0.05520896241068841,0.0020965221281934285
0.46029676496982574,0.05520896241068841,0.002183302589381546
0.46395309766133624,-0.05500863865017891,0.0020941932288339356
0.46395309766133624,0.05500863865017891,0.0021728663234680283
0.4654155770937602,-0.054927546530962,0.0020941932288339356
0.4654155770937602,0.054927546530962,0.0021728663234680283
0.4683404564857483,-0.05476377656062444,0.002092118447128303
0.4683404564857483,0.05476377656062444,0.002162417693014865
0.4698028564453125,-0.05468109870950381,0.002092118447128303
0.4698028564453125,0.05468109870950381,0.002162417693014865
0.4727275570233663,-0.054514214396476746,0.0020900519909595404
0.4727275570233663,0.054514214396476746,0.0021522114546597116
0.4741898576418559,-0.05443000793457031,0.0020900519909595404
0.4741898576418559,0.05443000793457031,0.0021522114546597116
0.47711437940597534,-0.05426006888349851,0.0020880405100685926
0.47711437940597534,0.05426006888349851,0.002141935963650628
0.4785766005516052,-0.05417433629433314,0.0020880405100685926
0.4785766005516052,0.05417433629433314,0.002141935963650628
0.4822320193052292,-0.05395769886672497,0.0020860051168796376
0.4822320193052292,0.05395769886672497,0.0021315009156057125
0.48588724931081134,-0.0537380613386631,0.002083765703262166
0.48588724931081134,0.0537380613386631,0.0021214704918779605
0.4873492817083995,-0.05364932864904404,0.002083765703262166
0.4873492817083995,0.05364932864904404,0.0021214704918779605
0.49027326703071594,-0.053470365703105927,0.0020815780908424474
0.49027326703071594,0.053470365703105927,0.0021112879166664206
0.49173521995544434,-0.05338013544678689,0.0020815780908424474
0.49173521995544434,0.05338013544678689,0.0021112879166664206
0.4946590264638265,-0.05319824814796448,0.002079406093767503
0.4946590264638265,0.05319824814796448,0.0021012161941527325
0.4961208800474803,-0.05310659110546112,0.002079406093767503
0.4961208800474803,0.05310659110546112,0.0021012161941527325
0.49904449780782056,-0.052921857684850686,0.0020772005297429786
0.49904449780782056,0.052921857684850686,0.002091293080095688
0.5005062619845072,-0.05282878130674362,0.0020772005297429786
0.5005062619845072,0.05282878130674362,0.002091293080095688
0.5041605532169342,-0.052593868225812905,0.0020753083688878644
0.5041605532169342,0.052593868225812905,0.0020815719412917155
0.5078146656354269,-0.0523561363418897,0.00207293927959214
0.5078146656354269,0.0523561363418897,0.0020716751511284455
0.5092762509981791,-0.05226024116079012,0.00207293927959214
0.5092762509981791,0.05226024116079012,0.0020716751511284455
0.512199322382609,-0.05206704636414846,0.0020705289885561778
0.512199322382609,0.05206704636414846,0.0020621011125627167
0.5136608084042867,-0.05196974674860636,0.0020705289885561778
0.5136608084042867,0.05196974674860636,0.0020621011125627167
0.5165837009747823,-0.051773812621831894,0.0020683894531836806
0.5165837009747823,0.051773812621831894,0.0020522307273321077
0.5180451075236002,-0.05167517811059952,0.0020683894531836806
0.5180451075236002,0.05167517811059952,0.0020522307273321077
0.5209678411483765,-0.05147655432422956,0.0020661685088979023
0.5209678411483765,0.05147655432422956,0.002042667384538499
0.5224291682243347,-0.05137656504909197,0.0020661685088979023
0.5224291682243347,0.05137656504909197,0.002042667384538499
0.526082307100296,-0.05112461559474468,0.0020641119031689983
0.526082307100296,0.05112461559474468,0.0020331501188032477
0.5304658114910126,-0.05081873200833797,0.0020617564657311495
0.5304658114910126,0.05081873200833797,0.0020238439406381884
0.5341185530026754,-0.050560884177684784,0.0020595081892609557
0.5341185530026754,0.050560884177684784,0.0020144636339370662
0.5355796019236246,-0.05045695975422859,0.0020595081892609557
0.5355796019236246,0.05045695975422859,0.0020144636339370662
0.5385016004244486,-0.0502478318909804,0.002057114347279671
0.5385016004244486,0.0502478318909804,0.0020050218406665902
0.5399625500043234,-0.05014262845118841,0.002057114347279671
0.5399625500043234,0.05014262845118841,0.0020050218406665902
0.542884349822998,-0.04993097732464472,0.002054894394441775
0.542884349822998,0.04993097732464472,0.001995912946807252
0.5443452000617981,-0.04982452963789304,0.002054894394441775
0.5443452000617981,0.04982452963789304,0.001995912946807252
0.5479972064495087,-0.049556545913219445,0.002052865853414478
0.5479972064495087,0.049556545913219445,0.001986267364496224
0.5523793697357178,-0.04923161491751671,0.002050385349186498
0.5523793697357178,0.04923161491751671,0.0019768598721855058
0.5560309489568075,-0.04895804822444916,0.0020480825322140178
0.5560309489568075,0.04895804822444916,0.001967477684101241
0.5574915210405985,-0.048847876489162445,0.0020480825322140178
0.5574915210405985,0.048847876489162445,0.001967477684101241
0.560412585735321,-0.04862635210156441,0.002045892441576398
0.560412585735321,0.04862635210156441,0.001957824648932161
0.5618730783462524,-0.04851499944925308,0.002045892441576398
0.5618730783462524,0.04851499944925308,0.001957824648932161
0.5647939642270406,-0.048291114469369255,0.002043822446894991
0.5647939642270406,0.048291114469369255,0.0019484527226198358
0.5662543574968973,-0.048178582141796746,0.002043822446894991
0.5662543574968973,0.048178582141796746,0.0019484527226198358
0.5691750645637512,-0.04795228938261668,0.002041445544240233
0.5691750645637512,0.04795228938261668,0.001938940472546877
0.5706353783607483,-0.04783852895100912,0.002041445544240233
0.5706353783607483,0.04783852895100912,0.001938940472546877
0.5742860138416289,-0.047552408650517464,0.002039087907913672
0.5742860138416289,0.047552408650517464,0.0019295513263144232
0.5779364705085754,-0.04726400847236315,0.002036954074968088
0.5779364705085754,0.04726400847236315,0.0019201180159088178
0.5793966054916382,-0.04714796816309293,0.002036954074968088
0.5793966054916382,0.04714796816309293,0.0019201180159088178
0.5823167761166891,-0.04691473270455996,0.0020343922837167752
