x_c,tau_w_Pa,tau_x_Pa,tau_z_Pa,Cf
0.640694419542948,2.35689768058241,-2.34743844370263,-0.210948879498592,0.00200359807683667
0.64434140920639,2.35452264580701,-2.34493063628209,-0.21231392004228,0.00200157906042046
0.647988239924113,2.35147414382632,-2.34174704616682,-0.213661931220131,0.00199898752971633
0.649446924527486,2.35147414382632,-2.34174704616682,-0.213661931220131,0.00199898752971633
0.652364174524943,2.34924978524587,-2.33938631562272,-0.215049342605231,0.00199709660309244
0.653822739919027,2.34924978524587,-2.33938631562272,-0.215049342605231,0.00199709660309244
0.656739791234334,2.34591466905275,-2.33591691852871,-0.216351067037336,0.00199426142172432
0.658198277155558,2.34591466905275,-2.33591691852871,-0.216351067037336,0.00199426142172432
0.661115169525146,2.34326193450784,-2.33313362145816,-0.217632713843597,0.00199200633280962
0.662573575973511,2.34326193450784,-2.33313362145816,-0.217632713843597,0.00199200633280962
0.666219443082809,2.34055552641614,-2.33029537986117,-0.218914629101881,0.00198970561602742
0.670594215393066,2.33781974813005,-2.32742090148684,-0.220256945563614,0.00198737993165095
0.674239655335744,2.33457261341568,-2.32404532731379,-0.221455647707278,0.00198461954331397
0.675697783629099,2.33457261341568,-2.32404532731379,-0.221455647707278,0.00198461954331397
0.678613940874735,2.33176342932074,-2.32110408851872,-0.222702717943256,0.00198223145667937
0.680071969827016,2.33176342932074,-2.32110408851872,-0.222702717943256,0.00198223145667937
0.682987948258718,2.32862010203568,-2.31783217556637,-0.223887439383988,0.0019795593150098
0.684445897738139,2.32862010203568,-2.31783217556637,-0.223887439383988,0.0019795593150098
0.687361697355906,2.32567809460676,-2.31475446123487,-0.225145250731567,0.00197705831529513
0.688819547494253,2.32567809460676,-2.31475446123487,-0.225145250731567,0.00197705831529513
0.692464053630829,2.32316750388625,-2.31211397523598,-0.2263541840381,0.00197492406280689
0.696108380953471,2.32013920479812,-2.30895564309517,-0.227529707643318,0.00197234970657622
0.697566052277883,2.32013920479812,-2.30895564309517,-0.227529707643318,0.00197234970657622
0.700481295585632,2.31725166648846,-2.30593489495212,-0.228734663061224,0.00196989501104501
0.70193886756897,2.31725166648846,-2.30593489495212,-0.228734663061224,0.00196989501104501
0.70485391219457,2.31429067009263,-2.30283948866431,-0.229938241982712,0.00196737786881474
0.706311384836833,2.31429067009263,-2.30283948866431,-0.229938241982712,0.00196737786881474
0.709226250648499,2.31147798848866,-2.29990034423055,-0.231060377122074,0.00196498680894868
0.710683643817902,2.31147798848866,-2.29990034423055,-0.231060377122074,0.00196498680894868
0.71432700753212,2.30847808012277,-2.29677010427892,-0.23220278744648,0.00196243658766325
0.717970172564189,2.30600488201729,-2.29416487030326,-0.233379655827177,0.00196033412262687
0.719427367051443,2.30600488201729,-2.29416487030326,-0.233379655827177,0.00196033412262687
0.72234167655309,2.30270247457009,-2.29072669562904,-0.234541877547805,0.00195752674695474
0.723798791567485,2.30270247457009,-2.29072669562904,-0.234541877547805,0.00195752674695474
0.726712922255198,2.29965660836449,-2.28755417745778,-0.235619187652266,0.00195493745692229
0.728169937928518,2.29965660836449,-2.28755417745778,-0.235619187652266,0.00195493745692229
0.731083889802297,2.29702537502443,-2.28478836034723,-0.236786236778997,0.001952700646176
0.732540826002757,2.29702537502443,-2.28478836034723,-0.236786236778997,0.001952700646176
0.736183017492294,2.29354956610424,-2.28118624092419,-0.23782124883007,0.00194974586195887
0.740553379058838,2.29009471799458,-2.27759730486583,-0.238923281106279,0.00194680889652109
0.74419512351354,2.28682801880329,-2.27420916653353,-0.239906345140426,0.0019440318764276
0.745651761690776,2.28682801880329,-2.27420916653353,-0.239906345140426,0.0019440318764276
0.748564958572388,2.28371144855022,-2.27095485141842,-0.24104365384398,0.00194138248090363
0.750021517276764,2.28371144855022,-2.27095485141842,-0.24104365384398,0.00194138248090363
0.752934515476227,2.28073866629286,-2.26785230049143,-0.242104950546375,0.00193885531951569
0.754390954971313,2.28073866629286,-2.26785230049143,-0.242104950546375,0.00193885531951569
0.757303754488627,2.27734189289767,-2.26432791707104,-0.243115571528166,0.00193596772337687
0.758760114510854,2.27734189289767,-2.26432791707104,-0.243115571528166,0.00193596772337687
0.76240086555481,2.27416445258872,-2.26101694530283,-0.244185033267026,0.00193326658223497
0.766041417916616,2.27079961516701,-2.25751839287551,-0.245237839803343,0.00193040613485851
0.767497579256693,2.27079961516701,-2.25751839287551,-0.245237839803343,0.00193040613485851
0.770409822463989,2.26726316435935,-2.25385654137052,-0.246196968669626,0.00192739979898936
0.771865904331207,2.26726316435935,-2.25385654137052,-0.246196968669626,0.00192739979898936
0.774777948856354,2.26378887095536,-2.25025217709327,-0.247194643445939,0.00192444630311215
0.776233911514282,2.26378887095536,-2.25025217709327,-0.247194643445939,0.00192444630311215
0.779145757357279,2.26069254084014,-2.24702479042395,-0.248214333652268,0.00192181411372386
0.780601640542348,2.26069254084014,-2.24702479042395,-0.248214333652268,0.00192181411372386
0.784241169691086,2.25699258125648,-2.24319064248118,-0.249221293896877,0.00191866877908873
0.788608312606812,2.2534580907191,-2.23952072703103,-0.250240444024928,0.00191566410964481
0.792247394720713,2.25009971887554,-2.23603407160572,-0.251197881165713,0.00191280915865458
0.793702979882558,2.25009971887554,-2.23603407160572,-0.251197881165713,0.00191280915865458
